pixel_id,lc
125893,shrubland
125894,shrubland
125896,shrubland
125898,shrubland
125899,shrubland
125900,shrubland
125901,shrubland
125902,shrubland
125903,shrubland
125904,shrubland
125905,shrubland
125907,shrubland
125908,shrubland
125909,shrubland
125910,shrubland
125911,shrubland
125912,shrubland
125914,shrubland
125917,shrubland
125918,shrubland
125919,shrubland
125920,shrubland
125922,shrubland
125923,shrubland
125928,shrubland
125933,shrubland
125935,shrubland
125942,shrubland
125952,shrubland
125972,shrubland
126063,shrubland
126066,shrubland
126068,shrubland
126069,shrubland
126071,shrubland
126072,shrubland
126073,shrubland
126076,shrubland
126078,shrubland
126079,shrubland
126080,shrubland
126081,shrubland
126082,shrubland
126084,shrubland
126089,shrubland
126090,shrubland
126091,shrubland
126092,shrubland
126093,shrubland
126094,shrubland
126095,shrubland
126103,shrubland
126104,shrubland
126105,shrubland
126106,shrubland
126107,shrubland
126109,shrubland
126110,shrubland
126111,shrubland
126113,shrubland
126116,shrubland
126117,shrubland
126125,shrubland
126126,shrubland
126129,shrubland
126132,shrubland
126133,shrubland
126134,shrubland
126135,shrubland
126137,shrubland
126138,shrubland
126159,shrubland
126160,shrubland
126164,shrubland
126165,shrubland
126168,shrubland
126169,shrubland
126170,shrubland
126171,shrubland
126172,shrubland
126173,shrubland
126174,shrubland
126175,shrubland
126176,shrubland
126177,shrubland
126178,shrubland
126180,shrubland
126182,shrubland
126184,shrubland
126185,shrubland
126186,shrubland
126187,shrubland
126190,shrubland
126191,shrubland
126195,shrubland
126196,shrubland
126197,shrubland
126198,shrubland
126199,shrubland
126200,shrubland
126201,shrubland
126202,shrubland
126204,shrubland
126205,shrubland
126206,shrubland
126210,shrubland
126233,shrubland
126236,shrubland
126237,shrubland
126241,shrubland
126244,shrubland
126245,shrubland
126248,shrubland
126249,shrubland
126251,shrubland
126253,shrubland
126254,shrubland
126255,shrubland
126256,shrubland
126259,shrubland
126260,shrubland
126261,shrubland
126262,shrubland
126264,shrubland
126275,shrubland
126281,shrubland
126282,shrubland
126289,shrubland
126290,shrubland
126291,shrubland
126347,shrubland
126348,shrubland
126354,shrubland
126355,shrubland
126356,shrubland
126357,shrubland
126358,shrubland
126455,shrubland
126475,shrubland
126476,shrubland
126477,shrubland
126478,shrubland
126479,shrubland
126481,shrubland
126482,shrubland
126483,shrubland
126484,shrubland
126486,shrubland
126487,shrubland
126488,shrubland
126489,shrubland
126490,shrubland
126491,shrubland
126492,shrubland
126493,shrubland
126494,shrubland
126495,shrubland
126496,shrubland
126498,shrubland
126499,shrubland
126502,shrubland
126504,shrubland
126506,shrubland
126511,shrubland
126513,shrubland
126515,shrubland
126524,shrubland
126535,shrubland
126536,shrubland
126538,shrubland
126643,shrubland
126646,shrubland
126648,shrubland
126650,shrubland
126655,shrubland
126658,shrubland
126659,shrubland
126660,shrubland
126661,shrubland
126662,shrubland
126663,shrubland
126664,shrubland
126666,shrubland
126669,shrubland
126670,shrubland
126671,shrubland
126672,shrubland
126673,shrubland
126674,shrubland
126676,shrubland
126677,shrubland
126678,shrubland
126686,shrubland
126688,shrubland
126689,shrubland
126690,shrubland
126692,shrubland
126695,shrubland
126697,shrubland
126700,shrubland
126701,shrubland
126703,shrubland
126710,shrubland
126715,shrubland
126717,shrubland
126728,shrubland
126729,shrubland
126740,shrubland
126743,shrubland
126744,shrubland
126745,shrubland
126748,shrubland
126749,shrubland
126750,shrubland
126751,shrubland
126752,shrubland
126753,shrubland
126754,shrubland
126755,shrubland
126756,shrubland
126757,shrubland
126758,shrubland
126760,shrubland
126761,shrubland
126762,shrubland
126763,shrubland
126765,shrubland
126766,shrubland
126767,shrubland
126771,shrubland
126774,shrubland
126776,shrubland
126777,shrubland
126778,shrubland
126779,shrubland
126780,shrubland
126783,shrubland
126785,shrubland
126792,shrubland
126793,shrubland
126824,shrubland
126832,shrubland
126833,shrubland
126836,shrubland
126838,shrubland
126840,shrubland
126842,shrubland
126845,shrubland
126856,shrubland
126858,shrubland
126860,shrubland
126864,shrubland
126874,shrubland
126876,shrubland
126935,shrubland
126936,shrubland
126937,shrubland
126938,shrubland
126939,shrubland
126940,shrubland
126941,shrubland
127038,shrubland
127039,shrubland
127055,shrubland
127056,shrubland
127057,shrubland
127058,shrubland
127060,shrubland
127061,shrubland
127062,shrubland
127065,shrubland
127066,shrubland
127067,shrubland
127068,shrubland
127069,shrubland
127070,shrubland
127071,shrubland
127072,shrubland
127073,shrubland
127074,shrubland
127075,shrubland
127076,shrubland
127077,shrubland
127078,shrubland
127079,shrubland
127083,shrubland
127090,shrubland
127094,shrubland
127095,shrubland
127096,shrubland
127098,shrubland
127100,shrubland
127120,shrubland
127233,shrubland
127236,shrubland
127237,shrubland
127238,shrubland
127241,shrubland
127248,shrubland
127252,shrubland
127253,shrubland
127254,shrubland
127255,shrubland
127257,shrubland
127258,shrubland
127261,shrubland
127264,shrubland
127269,shrubland
127272,shrubland
127273,shrubland
127274,shrubland
127276,shrubland
127278,shrubland
127280,shrubland
127288,shrubland
127289,shrubland
127291,shrubland
127292,shrubland
127293,shrubland
127296,shrubland
127313,shrubland
127314,shrubland
127316,shrubland
127318,shrubland
127325,shrubland
127328,shrubland
127330,shrubland
127331,shrubland
127337,shrubland
127338,shrubland
127339,shrubland
127340,shrubland
127342,shrubland
127343,shrubland
127345,shrubland
127346,shrubland
127347,shrubland
127348,shrubland
127349,shrubland
127350,shrubland
127351,shrubland
127356,shrubland
127358,shrubland
127359,shrubland
127361,shrubland
127365,shrubland
127394,shrubland
127415,shrubland
127416,shrubland
127421,shrubland
127422,shrubland
127425,shrubland
127426,shrubland
127427,shrubland
127428,shrubland
127432,shrubland
127444,shrubland
127445,shrubland
127456,shrubland
127457,shrubland
127458,shrubland
127518,shrubland
127519,shrubland
127520,shrubland
127521,shrubland
127522,shrubland
127523,shrubland
127525,shrubland
127602,shrubland
127603,shrubland
127612,shrubland
127614,shrubland
127615,shrubland
127616,shrubland
127620,shrubland
127621,shrubland
127638,shrubland
127641,shrubland
127642,shrubland
127643,shrubland
127644,shrubland
127645,shrubland
127646,shrubland
127647,shrubland
127648,shrubland
127649,shrubland
127650,shrubland
127651,shrubland
127652,shrubland
127653,shrubland
127654,shrubland
127655,shrubland
127656,shrubland
127657,shrubland
127658,shrubland
127659,shrubland
127660,shrubland
127661,shrubland
127662,shrubland
127664,shrubland
127665,shrubland
127668,shrubland
127671,shrubland
127672,shrubland
127680,shrubland
127681,shrubland
127696,shrubland
127702,shrubland
127811,shrubland
127813,shrubland
127815,shrubland
127816,shrubland
127818,shrubland
127820,shrubland
127822,shrubland
127823,shrubland
127824,shrubland
127825,shrubland
127826,shrubland
127827,shrubland
127828,shrubland
127829,shrubland
127834,shrubland
127835,shrubland
127836,shrubland
127842,shrubland
127843,shrubland
127844,shrubland
127845,shrubland
127846,shrubland
127849,shrubland
127852,shrubland
127854,shrubland
127855,shrubland
127856,shrubland
127858,shrubland
127860,shrubland
127862,shrubland
127867,shrubland
127868,shrubland
127873,shrubland
127874,shrubland
127875,shrubland
127876,shrubland
127878,shrubland
127879,shrubland
127880,shrubland
127881,shrubland
127883,shrubland
127885,shrubland
127886,shrubland
127896,shrubland
127897,shrubland
127898,shrubland
127899,shrubland
127900,shrubland
127901,shrubland
127903,shrubland
127905,shrubland
127906,shrubland
127907,shrubland
127908,shrubland
127909,shrubland
127910,shrubland
127911,shrubland
127913,shrubland
127914,shrubland
127915,shrubland
127916,shrubland
127917,shrubland
127918,shrubland
127919,shrubland
127921,shrubland
127923,shrubland
127924,shrubland
127925,shrubland
127926,shrubland
127927,shrubland
127928,shrubland
127929,shrubland
127930,shrubland
127932,shrubland
127934,shrubland
127935,shrubland
127936,shrubland
127948,shrubland
127957,shrubland
127972,shrubland
127980,shrubland
127987,shrubland
127989,shrubland
127992,shrubland
128001,shrubland
128005,shrubland
128009,shrubland
128010,shrubland
128013,shrubland
128018,shrubland
128019,shrubland
128024,shrubland
128026,shrubland
128036,shrubland
128040,shrubland
128101,shrubland
128102,shrubland
128103,shrubland
128104,shrubland
128105,shrubland
128106,shrubland
128107,shrubland
128187,shrubland
128188,shrubland
128190,shrubland
128197,shrubland
128199,shrubland
128200,shrubland
128201,shrubland
128211,shrubland
128213,shrubland
128217,shrubland
128218,shrubland
128219,shrubland
128220,shrubland
128221,shrubland
128222,shrubland
128223,shrubland
128224,shrubland
128225,shrubland
128226,shrubland
128227,shrubland
128228,shrubland
128229,shrubland
128231,shrubland
128232,shrubland
128233,shrubland
128234,shrubland
128235,shrubland
128236,shrubland
128237,shrubland
128238,shrubland
128239,shrubland
128240,shrubland
128241,shrubland
128242,shrubland
128243,shrubland
128244,shrubland
128246,shrubland
128247,shrubland
128248,shrubland
128249,shrubland
128252,shrubland
128260,shrubland
128262,shrubland
128264,shrubland
128274,shrubland
128281,shrubland
128282,shrubland
128283,shrubland
128284,shrubland
128285,shrubland
128287,shrubland
128288,shrubland
128289,shrubland
128291,shrubland
128386,shrubland
128387,shrubland
128388,shrubland
128392,shrubland
128393,shrubland
128398,shrubland
128399,shrubland
128401,shrubland
128402,shrubland
128403,shrubland
128404,shrubland
128405,shrubland
128406,shrubland
128407,shrubland
128408,shrubland
128409,shrubland
128410,shrubland
128411,shrubland
128412,shrubland
128413,shrubland
128414,shrubland
128416,shrubland
128417,shrubland
128418,shrubland
128421,shrubland
128422,shrubland
128424,shrubland
128425,shrubland
128426,shrubland
128427,shrubland
128428,shrubland
128432,shrubland
128433,shrubland
128434,shrubland
128436,shrubland
128437,shrubland
128438,shrubland
128439,shrubland
128440,shrubland
128441,shrubland
128442,shrubland
128443,shrubland
128444,shrubland
128446,shrubland
128448,shrubland
128449,shrubland
128450,shrubland
128453,shrubland
128454,shrubland
128456,shrubland
128458,shrubland
128464,shrubland
128477,shrubland
128480,shrubland
128481,shrubland
128482,shrubland
128483,shrubland
128484,shrubland
128485,shrubland
128486,shrubland
128487,shrubland
128489,shrubland
128490,shrubland
128492,shrubland
128494,shrubland
128495,shrubland
128497,shrubland
128498,shrubland
128502,shrubland
128505,shrubland
128508,shrubland
128509,shrubland
128510,shrubland
128511,shrubland
128514,shrubland
128516,shrubland
128524,shrubland
128525,shrubland
128530,shrubland
128539,shrubland
128584,shrubland
128589,shrubland
128593,shrubland
128599,shrubland
128602,shrubland
128607,shrubland
128610,shrubland
128613,shrubland
128620,shrubland
128621,shrubland
128622,shrubland
128623,shrubland
128624,shrubland
128626,shrubland
128682,shrubland
128683,shrubland
128684,shrubland
128685,shrubland
128686,shrubland
128687,shrubland
128688,shrubland
128689,shrubland
128690,shrubland
128691,shrubland
128692,shrubland
128776,shrubland
128788,shrubland
128798,shrubland
128799,shrubland
128801,shrubland
128802,shrubland
128803,shrubland
128805,shrubland
128807,shrubland
128808,shrubland
128809,shrubland
128810,shrubland
128811,shrubland
128812,shrubland
128813,shrubland
128814,shrubland
128815,shrubland
128816,shrubland
128817,shrubland
128818,shrubland
128819,shrubland
128820,shrubland
128821,shrubland
128822,shrubland
128823,shrubland
128824,shrubland
128825,shrubland
128827,shrubland
128832,shrubland
128834,shrubland
128846,shrubland
128865,shrubland
128866,shrubland
128867,shrubland
128868,shrubland
128869,shrubland
128870,shrubland
128871,shrubland
128872,shrubland
128873,shrubland
128874,shrubland
128875,shrubland
128877,shrubland
128971,shrubland
128975,shrubland
128976,shrubland
128977,shrubland
128978,shrubland
128982,shrubland
128983,shrubland
128984,shrubland
128985,shrubland
128986,shrubland
128989,shrubland
128990,shrubland
128991,shrubland
128992,shrubland
128993,shrubland
128994,shrubland
128995,shrubland
128997,shrubland
128998,shrubland
128999,shrubland
129002,shrubland
129003,shrubland
129004,shrubland
129005,shrubland
129007,shrubland
129009,shrubland
129010,shrubland
129011,shrubland
129012,shrubland
129014,shrubland
129015,shrubland
129016,shrubland
129017,shrubland
129018,shrubland
129020,shrubland
129021,shrubland
129023,shrubland
129024,shrubland
129025,shrubland
129026,shrubland
129027,shrubland
129029,shrubland
129031,shrubland
129033,shrubland
129034,shrubland
129036,shrubland
129038,shrubland
129043,shrubland
129046,shrubland
129051,shrubland
129055,shrubland
129059,shrubland
129063,shrubland
129064,shrubland
129065,shrubland
129066,shrubland
129067,shrubland
129068,shrubland
129070,shrubland
129071,shrubland
129072,shrubland
129073,shrubland
129074,shrubland
129075,shrubland
129076,shrubland
129078,shrubland
129079,shrubland
129080,shrubland
129081,shrubland
129082,shrubland
129083,shrubland
129084,shrubland
129087,shrubland
129088,shrubland
129091,shrubland
129092,shrubland
129093,shrubland
129095,shrubland
129096,shrubland
129097,shrubland
129098,shrubland
129099,shrubland
129100,shrubland
129102,shrubland
129154,shrubland
129156,shrubland
129164,shrubland
129176,shrubland
129179,shrubland
129180,shrubland
129181,shrubland
129184,shrubland
129185,shrubland
129187,shrubland
129204,shrubland
129205,shrubland
129206,shrubland
129208,shrubland
129213,shrubland
129215,shrubland
129265,shrubland
129266,shrubland
129267,shrubland
129268,shrubland
129269,shrubland
129270,shrubland
129271,shrubland
129273,shrubland
129274,shrubland
129275,shrubland
129276,shrubland
129346,shrubland
129347,shrubland
129352,shrubland
129360,shrubland
129361,shrubland
129372,shrubland
129380,shrubland
129387,shrubland
129388,shrubland
129389,shrubland
129390,shrubland
129391,shrubland
129392,shrubland
129393,shrubland
129394,shrubland
129395,shrubland
129396,shrubland
129397,shrubland
129398,shrubland
129399,shrubland
129400,shrubland
129401,shrubland
129402,shrubland
129403,shrubland
129404,shrubland
129405,shrubland
129406,shrubland
129407,shrubland
129408,shrubland
129409,shrubland
129410,shrubland
129411,shrubland
129413,shrubland
129415,shrubland
129418,shrubland
129421,shrubland
129429,shrubland
129430,shrubland
129434,shrubland
129448,shrubland
129450,shrubland
129451,shrubland
129452,shrubland
129453,shrubland
129454,shrubland
129455,shrubland
129456,shrubland
129457,shrubland
129458,shrubland
129459,shrubland
129460,shrubland
129554,shrubland
129557,shrubland
129559,shrubland
129560,shrubland
129566,shrubland
129568,shrubland
129569,shrubland
129570,shrubland
129571,shrubland
129572,shrubland
129574,shrubland
129579,shrubland
129580,shrubland
129584,shrubland
129585,shrubland
129587,shrubland
129588,shrubland
129590,shrubland
129594,shrubland
129596,shrubland
129599,shrubland
129600,shrubland
129601,shrubland
129604,shrubland
129606,shrubland
129607,shrubland
